buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
5000.0,5.0,1000.0,12.645886073837996,13.480341107617086,5000,5000.0,74.18210244178772
6000.0,6.0,1000.0,35.139500987450965,39.1223235983452,6000,6000.0,99.74295854568481
7000.0,7.0,1000.0,448.4224478817916,34.018693547478435,7000,7000.0,129.13856387138367
8000.0,8.0,1000.0,10.7047837623023,34.128189108734766,8000,8000.0,158.439857006073
9000.0,9.0,1000.0,4.697383609779057,34.13762415043134,9000,9000.0,187.7330527305603
10000.0,10.0,1000.0,5.503758447230384,33.98995343089893,10000,10000.0,217.1535120010376
11000.0,11.0,1000.0,21.63110241694294,15.07919919120664,11000,11000.0,283.4700336456299
12000.0,12.0,1000.0,480.59534755027835,34.14024084202323,12000,12000.0,312.76098251342773
13000.0,13.0,1000.0,6.140132074346649,34.29569756088754,13000,13000.0,341.9191608428955
14000.0,14.0,1000.0,543.4284251001991,34.15155472192936,14000,14000.0,371.2004065513611
15000.0,15.0,1000.0,15.940759650291387,34.00279282620636,15000,15000.0,400.6097569465637
16000.0,16.0,1000.0,4.695377953828645,34.03410569060205,16000,16000.0,429.99204993247986
17000.0,17.0,1000.0,9.478327988422786,42.4077573514621,17000,17000.0,453.57264280319214
18000.0,18.0,1000.0,12.2264845077314,43.60138193680557,18000,18000.0,476.5076973438263
19000.0,19.0,1000.0,363.59810799677336,34.19780961864436,19000,19000.0,505.749338388443
20000.0,20.0,1000.0,35.0558200178551,34.034836991479075,20000,20000.0,535.1309995651245
21000.0,21.0,1000.0,13.517873080458708,15.076511289772114,21000,21000.0,601.4593436717987
22000.0,22.0,1000.0,5.413543002585596,33.908504605086314,22000,22000.0,630.9504716396332
23000.0,23.0,1000.0,3.2062454303380594,34.131920891782755,23000,23000.0,660.2485620975494
24000.0,24.0,1000.0,5.5732860692682475,34.0044964727959,24000,24000.0,689.6564402580261
25000.0,25.0,1000.0,8.83086572638693,34.319623422045886,25000,25000.0,718.7942910194397
26000.0,26.0,1000.0,5.601964508078151,34.22655166421359,26000,26000.0,748.0113813877106
27000.0,27.0,1000.0,405.81799561533114,33.931955681444,27000,27000.0,777.4821274280548
28000.0,28.0,1000.0,4.15811438965497,33.953837234900185,28000,28000.0,806.9338810443878
29000.0,29.0,1000.0,32.49768015386779,39.258308368659115,29000,29000.0,832.4061987400055
30000.0,30.0,1000.0,2.601682231690948,43.73660331224344,30000,30000.0,855.2703442573547
31000.0,31.0,1000.0,11.803672208337735,14.891910125861854,31000,31000.0,922.4209003448486
32000.0,32.0,1000.0,11.31919408223266,33.95391584617857,32000,32000.0,951.8725862503052
33000.0,33.0,1000.0,20.116881451790988,34.405690718622004,33000,33000.0,980.9375476837158
34000.0,34.0,1000.0,17.198177590488935,34.12919272456757,34000,34000.0,1010.2379784584045
35000.0,35.0,1000.0,4.12300885937393,34.1618869215499,35000,35000.0,1039.5103685855865
36000.0,36.0,1000.0,12.258887422019567,34.27384326032313,36000,36000.0,1068.6871395111084
37000.0,37.0,1000.0,550.1218222911405,34.031334599546916,37000,37000.0,1098.0718247890472
38000.0,38.0,1000.0,503.2129325097482,34.088617267832156,38000,38000.0,1127.407133102417
39000.0,39.0,1000.0,4.479777286739011,33.875964497493236,39000,39000.0,1156.9265897274017
40000.0,40.0,1000.0,475.4720328018184,33.96470278536696,40000,40000.0,1186.3689217567444
41000.0,41.0,1000.0,5.123388616505787,19.385018847629645,41000,41000.0,1237.955151796341
42000.0,42.0,1000.0,5.625702490479708,34.07718833687547,42000,42000.0,1267.3002977371216
43000.0,43.0,1000.0,11.639096911781499,33.706146059907326,43000,43000.0,1296.9684798717499
44000.0,44.0,1000.0,465.70223435969456,34.07645300007082,44000,44000.0,1326.3142585754395
45000.0,45.0,1000.0,435.1619555485877,33.99216184918481,45000,45000.0,1355.7328066825867
46000.0,46.0,1000.0,442.2301429696436,34.26597651571697,46000,46000.0,1384.9162757396698
47000.0,47.0,1000.0,8.43102566736763,33.94077770035335,47000,47000.0,1414.3793613910675
48000.0,48.0,1000.0,8.170657419995385,33.90550725296093,48000,48000.0,1443.8730969429016
49000.0,49.0,1000.0,399.6679707865754,34.06085229423939,49000,49000.0,1473.232317686081
50000.0,50.0,1000.0,13.694835139337606,33.88985562602377,50000,50000.0,1502.739674091339
51000.0,51.0,1000.0,475.0747730103562,14.578289853357969,51000,51000.0,1571.3348274230957
52000.0,52.0,1000.0,8.161666110918636,43.96259731234216,52000,52000.0,1594.0814380645752
53000.0,53.0,1000.0,14.109666293084393,40.7121666732752,53000,53000.0,1618.6441223621368
54000.0,54.0,1000.0,9.045997425298843,34.30786594619263,54000,54000.0,1647.7919583320618
55000.0,55.0,1000.0,7.314516238841978,34.02343277233078,55000,55000.0,1677.1834678649902
56000.0,56.0,1000.0,13.25566820647555,33.95696052663963,56000,56000.0,1706.632513999939
57000.0,57.0,1000.0,7.4296202590471285,34.00127567690507,57000,57000.0,1736.0431768894196
58000.0,58.0,1000.0,393.8637331157762,34.046975706378085,58000,58000.0,1765.4143633842468
59000.0,59.0,1000.0,11.07311052986283,33.8578052483108,59000,59000.0,1794.9496519565582
60000.0,60.0,1000.0,12.926923945791767,34.03056341352083,60000,60000.0,1824.3350045681
61000.0,61.0,1000.0,514.7037883296083,14.836862882384597,61000,61000.0,1891.7346982955933
62000.0,62.0,1000.0,17.642328834034466,34.0442848654666,62000,62000.0,1921.108205795288
63000.0,63.0,1000.0,26.617434468111888,34.1875548844101,63000,63000.0,1950.3586184978485
64000.0,64.0,1000.0,23.653840925976567,42.48830043222381,64000,64000.0,1973.8945105075836
65000.0,65.0,1000.0,476.73880921119604,40.75937352699532,65000,65000.0,1998.4287462234497
66000.0,66.0,1000.0,5.016637672813331,34.218385011736736,66000,66000.0,2027.652804851532
67000.0,67.0,1000.0,8.22395521216851,34.015657925316745,67000,67000.0,2057.0510325431824
68000.0,68.0,1000.0,34.4156694609179,34.176284534673584,68000,68000.0,2086.311091184616
69000.0,69.0,1000.0,10.356981600285033,34.07723069722891,69000,69000.0,2115.656200170517
70000.0,70.0,1000.0,37.64115470253927,33.99357900215961,70000,70000.0,2145.0735235214233
71000.0,71.0,1000.0,488.4402045954548,14.701772276750429,71000,71000.0,2213.092536211014
72000.0,72.0,1000.0,9.812828447777871,34.217069921585285,72000,72000.0,2242.3177168369293
73000.0,73.0,1000.0,188.34516161078392,34.32623262570141,73000,73000.0,2271.4499576091766
74000.0,74.0,1000.0,11.253759618191946,34.097446381485426,74000,74000.0,2300.777669429779
75000.0,75.0,1000.0,5.222832051149172,34.02008090482249,75000,75000.0,2330.1720752716064
76000.0,76.0,1000.0,9.296585538029591,40.95736576942424,76000,76000.0,2354.5877101421356
77000.0,77.0,1000.0,9.00841030100437,43.5535804112728,77000,77000.0,2377.5479366779327
78000.0,78.0,1000.0,8.401891062683006,34.135087034541414,78000,78000.0,2406.8433084487915
79000.0,79.0,1000.0,8.976671355324708,34.05605424851531,79000,79000.0,2436.2066645622253
80000.0,80.0,1000.0,31.417501271511952,34.12599602201415,80000,80000.0,2465.509840488434
81000.0,81.0,1000.0,14.080910569771927,14.717486565178904,81000,81000.0,2533.4562261104584
82000.0,82.0,1000.0,11.454772147443618,34.31644682073842,82000,82000.0,2562.5967738628387
83000.0,83.0,1000.0,8.252555583285487,33.98998207762135,83000,83000.0,2592.017209291458
84000.0,84.0,1000.0,7.233965669943286,34.10035300819575,84000,84000.0,2621.3424203395844
85000.0,85.0,1000.0,9.743496571048011,34.07415721479276,85000,85000.0,2650.6901767253876
86000.0,86.0,1000.0,6.808050465987069,33.94315663302853,86000,86000.0,2680.151198387146
87000.0,87.0,1000.0,20.37168542454748,33.949597987460876,87000,87000.0,2709.6066319942474
88000.0,88.0,1000.0,7.82839835466563,39.303249067365144,88000,88000.0,2735.049822807312
89000.0,89.0,1000.0,6.762586247826726,43.72465393126046,89000,89000.0,2757.9202189445496
90000.0,90.0,1000.0,25.890715193747535,33.96696596461913,90000,90000.0,2787.3605897426605
91000.0,91.0,1000.0,5.09108900824097,14.74248540808864,91000,91000.0,2855.1917593479156
92000.0,92.0,1000.0,524.4571773645308,34.07572904547769,92000,92000.0,2884.5381627082825
93000.0,93.0,1000.0,338.415059336012,33.991878377672755,93000,93000.0,2913.9569561481476
94000.0,94.0,1000.0,7.555853453344927,34.18937101456044,94000,94000.0,2943.2058143615723
95000.0,95.0,1000.0,7.144944484519403,34.2248441270891,95000,95000.0,2972.42435669899
96000.0,96.0,1000.0,7.114294126093906,34.213241633482475,96000,96000.0,3001.652807235718
97000.0,97.0,1000.0,448.30605423606545,34.20939076446999,97000,97000.0,3030.8845493793488
98000.0,98.0,1000.0,26.86452769787482,34.055982076581806,98000,98000.0,3060.247967481613
99000.0,99.0,1000.0,10.195426736966008,34.1389589825882,99000,99000.0,3089.5400166511536
100000.0,100.0,1000.0,472.7028752628753,43.646118528355395,100000,100000.0,3112.451562643051
101000.0,101.0,1000.0,57.87205911540356,16.57641907259468,101000,101000.0,3172.778223991394
102000.0,102.0,1000.0,6.586057543162454,33.88749839563131,102000,102000.0,3202.287633419037
103000.0,103.0,1000.0,22.185891656654054,33.93736713278158,103000,103000.0,3231.753679037094
104000.0,104.0,1000.0,9.65497748834896,34.07175213503478,104000,104000.0,3261.1035063266754
105000.0,105.0,1000.0,453.2988501665543,34.20840725757138,105000,105000.0,3290.3360879421234
106000.0,106.0,1000.0,8.858214298752742,34.12972899175516,106000,106000.0,3319.636058807373
107000.0,107.0,1000.0,460.91730007229563,33.954202807920765,107000,107000.0,3349.0874950885773
108000.0,108.0,1000.0,13.441481140270117,33.86489068819661,108000,108000.0,3378.6166038513184
109000.0,109.0,1000.0,10.241159572094835,34.14594882756203,109000,109000.0,3407.9026560783386
110000.0,110.0,1000.0,17.607975391404356,34.0778780208288,110000,110000.0,3437.2472081184387
111000.0,111.0,1000.0,10.645777632671315,17.19827800063392,111000,111000.0,3495.3925652503967
112000.0,112.0,1000.0,19.209853145570577,35.961494803957784,112000,112000.0,3523.200087070465
113000.0,113.0,1000.0,9.051864023634645,34.015234476601385,113000,113000.0,3552.5986812114716
114000.0,114.0,1000.0,18.14677332264338,34.011471073905156,114000,114000.0,3582.0005266666412
115000.0,115.0,1000.0,16.524288673191514,33.99022309763079,115000,115000.0,3611.4207530021667
116000.0,116.0,1000.0,15.143756094028655,33.95967442497763,116000,116000.0,3640.867444038391
117000.0,117.0,1000.0,266.22901571231773,34.078092047257606,117000,117000.0,3670.2118113040924
118000.0,118.0,1000.0,32.54375012937426,34.216324069485005,118000,118000.0,3699.4376287460327
119000.0,119.0,1000.0,17.3835569928895,34.107947227884374,119000,119000.0,3728.7563107013702
120000.0,120.0,1000.0,37.31808619447411,34.01393357568356,120000,120000.0,3758.1560287475586
121000.0,121.0,1000.0,20.25824562472727,14.841016028370484,121000,121000.0,3825.536861181259
122000.0,122.0,1000.0,49.937284452201084,35.586927552600244,122000,122000.0,3853.6370692253113
123000.0,123.0,1000.0,23.584043783540558,45.18433949754304,123000,123000.0,3875.768632888794
124000.0,124.0,1000.0,22.99588125479739,36.821393979409784,124000,124000.0,3902.9267585277557
125000.0,125.0,1000.0,18.42039549788854,34.303096532982806,125000,125000.0,3932.0786468982697
126000.0,126.0,1000.0,113.59412566408668,34.011783831580665,126000,126000.0,3961.480223417282
127000.0,127.0,1000.0,15.504932782645255,33.959098121766445,127000,127000.0,3990.9274146556854
128000.0,128.0,1000.0,17.655956900072052,33.85070883968818,128000,128000.0,4020.468894958496
129000.0,129.0,1000.0,17.48262198216788,33.976100962978485,129000,129000.0,4049.9013493061066
130000.0,130.0,1000.0,445.61601365964,34.06383761579515,130000,130000.0,4079.257996559143
131000.0,131.0,1000.0,69.48618631226266,14.753113184251255,131000,131000.0,4147.040302038193
132000.0,132.0,1000.0,26.562437573396128,33.90532773017131,132000,132000.0,4176.534193277359
133000.0,133.0,1000.0,19.335155600328765,34.048455200663795,133000,133000.0,4205.904102802277
134000.0,134.0,1000.0,27.690998133920946,34.98231290174877,134000,134000.0,4234.489978313446
135000.0,135.0,1000.0,19.3876497656631,45.435308195722115,135000,135000.0,4256.499294996262
136000.0,136.0,1000.0,21.052543205038077,37.248970878602414,136000,136000.0,4283.345676183701
137000.0,137.0,1000.0,59.01806400801532,34.07234887536945,137000,137000.0,4312.694989681244
138000.0,138.0,1000.0,30.533760133468476,34.08027399659373,138000,138000.0,4342.037478685379
139000.0,139.0,1000.0,28.443674047743585,34.004696345437054,139000,139000.0,4371.445182561874
140000.0,140.0,1000.0,11.780005655456025,33.970003356663675,140000,140000.0,4400.882920026779
141000.0,141.0,1000.0,22.40597981865283,14.828516115417115,141000,141000.0,4468.320552349091
142000.0,142.0,1000.0,18.28358917079109,33.99138747900724,142000,142000.0,4497.739770889282
143000.0,143.0,1000.0,96.22466890032713,34.11594636115831,143000,143000.0,4527.0515785217285
144000.0,144.0,1000.0,19.55046647048596,34.27076697377144,144000,144000.0,4556.2309675216675
145000.0,145.0,1000.0,49.528500531846305,34.09514887534239,145000,145000.0,4585.560654401779
146000.0,146.0,1000.0,14.437790993300686,34.02115019637679,146000,146000.0,4614.954135656357
147000.0,147.0,1000.0,16.886765356962083,45.81204444608378,147000,147000.0,4636.782457828522
148000.0,148.0,1000.0,16.227001647642627,38.35848801068158,148000,148000.0,4662.852309703827
149000.0,149.0,1000.0,15.968240341733908,34.22027477590649,149000,149000.0,4692.074752569199
150000.0,150.0,1000.0,14.15142778857854,34.198696872956425,150000,150000.0,4721.315634489059
151000.0,151.0,1000.0,21.366323346391663,15.000178458429593,151000,151000.0,4787.981509208679
152000.0,152.0,1000.0,409.14925088829085,34.016121110284224,152000,152000.0,4817.379336357117
153000.0,153.0,1000.0,24.702755456550797,34.260061826189514,153000,153000.0,4846.567842721939
154000.0,154.0,1000.0,14.219689232007854,34.126776537538454,154000,154000.0,4875.870347738266
155000.0,155.0,1000.0,27.80075596768726,34.12407112512828,155000,155000.0,4905.175175905228
156000.0,156.0,1000.0,15.047523127378412,34.11612451378794,156000,156000.0,4934.486830234528
157000.0,157.0,1000.0,27.507918312563177,34.026368199544585,157000,157000.0,4963.875804185867
158000.0,158.0,1000.0,18.41166761336315,34.12582304172756,158000,158000.0,4993.179127454758
159000.0,159.0,1000.0,72.73976494612306,43.270376541257455,159000,159000.0,5016.2896275520325
160000.0,160.0,1000.0,17.44259082586904,40.39139098234046,160000,160000.0,5041.047380685806
161000.0,161.0,1000.0,20.526534520612746,14.806684241287078,161000,161000.0,5108.5844469070435
162000.0,162.0,1000.0,21.2106485861938,34.369026596887906,162000,162000.0,5137.680413246155
163000.0,163.0,1000.0,23.281555512145417,34.019531246134655,163000,163000.0,5167.075293779373
164000.0,164.0,1000.0,32.447612484219114,34.24820697012037,164000,164000.0,5196.273905038834
165000.0,165.0,1000.0,306.23939230521916,33.97907832783754,165000,165000.0,5225.703779697418
166000.0,166.0,1000.0,12.228357518404003,34.04390795509423,166000,166000.0,5255.077611923218
167000.0,167.0,1000.0,466.19455647324645,34.11564111954473,167000,167000.0,5284.3896815776825
168000.0,168.0,1000.0,20.254200662067046,33.97172187917329,168000,168000.0,5313.825929880142
169000.0,169.0,1000.0,17.243796912053018,34.21092542720305,169000,169000.0,5343.056359052658
170000.0,170.0,1000.0,326.5967581167915,34.158331906168534,170000,170000.0,5372.331794977188
171000.0,171.0,1000.0,26.617207204230418,19.27352327412307,171000,171000.0,5424.216445207596
172000.0,172.0,1000.0,33.10940045022585,33.94122538995451,172000,172000.0,5453.679141998291
173000.0,173.0,1000.0,18.84512892676615,34.12664408895242,173000,173000.0,5482.98176074028
174000.0,174.0,1000.0,40.31963167033743,33.99784136649744,174000,174000.0,5512.3953948020935
175000.0,175.0,1000.0,20.953776910742913,33.943073401836344,175000,175000.0,5541.8564875125885
176000.0,176.0,1000.0,22.566220236645506,34.105370704038975,176000,176000.0,5571.1773846149445
177000.0,177.0,1000.0,32.491622305009905,34.027676677263784,177000,177000.0,5600.565228223801
178000.0,178.0,1000.0,24.6404463450157,34.013108013122334,178000,178000.0,5629.965659856796
179000.0,179.0,1000.0,187.62235692146626,34.03319354175025,179000,179000.0,5659.348739862442
180000.0,180.0,1000.0,21.83485215281878,34.33396967451316,180000,180000.0,5688.474415063858
181000.0,181.0,1000.0,99.04921245793273,15.231719636047261,181000,181000.0,5754.126885175705
182000.0,182.0,1000.0,75.08475322753412,46.894360410415096,182000,182000.0,5775.451412677765
183000.0,183.0,1000.0,16.48832669366407,37.44574565873537,183000,183000.0,5802.1567170619965
184000.0,184.0,1000.0,60.06067842063539,34.13656391684398,184000,184000.0,5831.450820207596
185000.0,185.0,1000.0,16.74775186503706,34.422879106246576,185000,185000.0,5860.501267671585
186000.0,186.0,1000.0,14.121704040432547,34.17424146891591,186000,186000.0,5889.763074398041
187000.0,187.0,1000.0,20.513327853243307,34.396459248607634,187000,187000.0,5918.835835456848
188000.0,188.0,1000.0,19.151035829517735,34.0936428727195,188000,188000.0,5948.166818380356
189000.0,189.0,1000.0,23.72583028923178,34.2514811528226,189000,189000.0,5977.362637281418
