buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
4233.0,17.0,249.0,2.393198136184715e-22,3.9240270845123892,4233,4233.0,63.455222845077515
4482.0,18.0,249.0,1.0920837860866501e-18,41.36973849620662,4482,4482.0,69.47411751747131
4731.0,19.0,249.0,5.592861899392639e-17,43.60024868107354,4731,4731.0,75.18509602546692
4980.0,20.0,249.0,0.0018628821819171814,42.38010826919631,4980,4980.0,81.06049513816833
5229.0,21.0,249.0,1.7623219777614802e-09,41.41440918359602,5229,5229.0,87.07289695739746
5478.0,22.0,249.0,4.24812571317293e-13,42.09784849781328,5478,5478.0,92.98768901824951
5727.0,23.0,249.0,56.419452154702626,43.41043292689998,5727,5727.0,98.72363829612732
5976.0,24.0,249.0,0.11390792064789534,42.912084483229435,5976,5976.0,104.52620124816895
6225.0,25.0,249.0,1.6752197337905925e-19,40.93958929236146,6225,6225.0,110.6083345413208
6474.0,26.0,249.0,7.958941427282677e-38,42.2454427192886,6474,6474.0,116.50246238708496
6723.0,27.0,249.0,5.515755658619536e-09,42.28152312018818,6723,6723.0,122.39156103134155
6972.0,28.0,249.0,0.0009072170930697556,42.44754009470877,6972,6972.0,128.25762724876404
7221.0,29.0,249.0,0.005414360872093472,41.78626431331669,7221,7221.0,134.21652388572693
7470.0,30.0,249.0,9.40900932982405e-06,43.56994162009432,7470,7470.0,139.93147373199463
7719.0,31.0,249.0,8.56817792465135e-05,41.71396832926079,7719,7719.0,145.90069770812988
7968.0,32.0,249.0,2.6368447131777864e-08,43.77736797836478,7968,7968.0,151.58856892585754
8217.0,33.0,249.0,4.2821029979727096e-11,42.03891743301621,8217,8217.0,157.51165294647217
8466.0,34.0,249.0,3.652342875256354e-08,43.413693693813535,8466,8466.0,163.24717140197754
8715.0,35.0,249.0,7.129362293330999,39.98055511393529,8715,8715.0,169.4752013683319
8964.0,36.0,249.0,0.0005301648133184949,42.755816043275345,8964,8964.0,175.29897212982178
9213.0,37.0,249.0,11.533447640042278,42.33693158967303,9213,9213.0,181.1803629398346
9462.0,38.0,249.0,4.970752101897962e-31,42.80279341072971,9462,9462.0,186.9977412223816
9711.0,39.0,249.0,0.009850429358258984,40.96767051248065,9711,9711.0,193.0757052898407
9960.0,40.0,249.0,2.877179788232542e-23,42.29081315191212,9960,9960.0,198.96350979804993
10209.0,41.0,249.0,1.5980663325703343e-52,8.627744333117,10209,10209.0,227.82389307022095
10458.0,42.0,249.0,1.2486660998705753e-15,42.27544896896736,10458,10458.0,233.7138373851776
10707.0,43.0,249.0,3.8422178142815015e-48,42.03410207100467,10707,10707.0,239.63760018348694
10956.0,44.0,249.0,1.2794217499845962e-29,41.67005761173957,10956,10956.0,245.61311507225037
11205.0,45.0,249.0,0.0001383657719228507,42.6912932107718,11205,11205.0,251.44568705558777
11454.0,46.0,249.0,1.3100263154268021,41.66699365696276,11454,11454.0,257.4216411113739
11703.0,47.0,249.0,2.4903880419086326e-29,41.16401352382153,11703,11703.0,263.47061467170715
11952.0,48.0,249.0,2.8156325417720793e-12,43.08206047071647,11952,11952.0,269.25028371810913
12201.0,49.0,249.0,1.6299780766320584e-38,44.96686868815602,12201,12201.0,274.7876946926117
12450.0,50.0,249.0,9.17773124637154e-53,41.778695364167675,12450,12450.0,280.74767088890076
12699.0,51.0,249.0,0.00013278561375411368,41.261396754365265,12699,12699.0,286.78236842155457
12948.0,52.0,249.0,3.0199062768029674e-11,43.88934932983311,12948,12948.0,292.4557282924652
13197.0,53.0,249.0,2.93523955513703e-11,41.569579895891934,13197,13197.0,298.44568634033203
13446.0,54.0,249.0,1.4936609438068012e-05,43.10076817611966,13446,13446.0,304.2228469848633
13695.0,55.0,249.0,4.522429536145649e-36,42.39689966222751,13695,13695.0,310.0959188938141
13944.0,56.0,249.0,10.180794514162436,42.7505638126181,13944,13944.0,315.9204044342041
14193.0,57.0,249.0,0.13930573646646216,40.56518090915684,14193,14193.0,322.05867624282837
14442.0,58.0,249.0,3.255113635324178e-06,41.70117153037796,14442,14442.0,328.02973222732544
14691.0,59.0,249.0,8.743184951927701e-12,43.00102407144323,14691,14691.0,333.8202929496765
14940.0,60.0,249.0,3.744326441993152e-16,42.43614286733008,14940,14940.0,339.6879332065582
15189.0,61.0,249.0,1.0100396581335256e-10,41.40707776083378,15189,15189.0,345.7013986110687
15438.0,62.0,249.0,3.857562662162665e-29,42.537526706573246,15438,15438.0,351.5550546646118
15687.0,63.0,249.0,7.339538438663848e-15,43.936578431574645,15687,15687.0,357.2223150730133
15936.0,64.0,249.0,52.428676190355596,44.38447677141215,15936,15936.0,362.8323862552643
16185.0,65.0,249.0,1.5158044749925093e-06,40.4742301865308,16185,16185.0,368.9844491481781
16434.0,66.0,249.0,2.8379033067362698e-05,43.50979631234266,16434,16434.0,374.70729970932007
16683.0,67.0,249.0,11.390341934112982,43.003207220910205,16683,16683.0,380.49756622314453
16932.0,68.0,249.0,0.0638951259103124,42.247566909705,16932,16932.0,386.39139914512634
17181.0,69.0,249.0,2.923427368017855e-16,42.01741419802321,17181,17181.0,392.31751465797424
17430.0,70.0,249.0,1.409808438480074e-25,41.2551753952413,17430,17430.0,398.3531219959259
17679.0,71.0,249.0,4.690014892005393e-34,43.58535362889484,17679,17679.0,404.0660514831543
17928.0,72.0,249.0,4.214949850997158e-49,41.02095805490322,17928,17928.0,410.1361200809479
18177.0,73.0,249.0,0.010212419437995154,41.86095554155534,18177,18177.0,416.08438539505005
18426.0,74.0,249.0,3.930160570352047e-05,42.23323148761765,18426,18426.0,421.9802174568176
18675.0,75.0,249.0,6.865105879359769e-21,43.76454680208771,18675,18675.0,427.66975498199463
18924.0,76.0,249.0,2.0729030850739993e-30,44.99494987029259,18924,18924.0,433.2037105560303
19173.0,77.0,249.0,0.00024705895673191735,42.974673795770435,19173,19173.0,438.99782156944275
19422.0,78.0,249.0,3.008067999696005e-40,42.7418438648766,19422,19422.0,444.82349586486816
19671.0,79.0,249.0,5.301932193285401e-20,40.09506797834045,19671,19671.0,451.03373742103577
19920.0,80.0,249.0,1.2880212366700858e-06,41.51532214133138,19920,19920.0,457.0315246582031
20169.0,81.0,249.0,3.686277487726045e-14,8.737922196123641,20169,20169.0,485.52800273895264
20418.0,82.0,249.0,1.4556381036400124e-09,44.50044861277731,20418,20418.0,491.1234529018402
20667.0,83.0,249.0,6.386824440686388,41.63142792600143,20667,20667.0,497.10451221466064
20916.0,84.0,249.0,1.5029132469115368e-17,44.90965068288247,20916,20916.0,502.64897775650024
21165.0,85.0,249.0,1.7124469402651464e-08,40.9374838700978,21165,21165.0,508.7314238548279
21414.0,86.0,249.0,3.4316770815126774e-56,42.79001244594972,21414,21414.0,514.5505397319794
21663.0,87.0,249.0,5.348827336620188e-28,41.208089584895006,21663,21663.0,520.5930435657501
21912.0,88.0,249.0,1.7217173035018616e-52,42.39799948085492,21912,21912.0,526.4659631252289
22161.0,89.0,249.0,1.917839077126095e-23,43.34461331229204,22161,22161.0,532.2106242179871
22410.0,90.0,249.0,1.4855789039873833e-12,41.86652849882173,22410,22410.0,538.1580967903137
22659.0,91.0,249.0,9.366934592427925e-24,41.00393140523533,22659,22659.0,544.2306861877441
22908.0,92.0,249.0,0.9067361394598604,40.50973559797223,22908,22908.0,550.3773581981659
23157.0,93.0,249.0,3.114251262316674e-17,41.613990323661234,23157,23157.0,556.3609237670898
23406.0,94.0,249.0,4.1378933163164026e-17,42.226870709640984,23406,23406.0,562.2576439380646
23655.0,95.0,249.0,1.1979564369590023e-41,43.72883243939019,23655,23655.0,567.9518280029297
23904.0,96.0,249.0,3.8558555914685576e-13,42.24144954616543,23904,23904.0,573.8465135097504
24153.0,97.0,249.0,8.693895578075427e-30,43.15504154262061,24153,24153.0,579.6164076328278
24402.0,98.0,249.0,3.2985180678052014e-34,43.93894449602906,24402,24402.0,585.2833631038666
24651.0,99.0,249.0,13.327157855515102,41.403973566643764,24651,24651.0,591.2972793579102
24900.0,100.0,249.0,1.3750858706358665e-06,41.42243156790459,24900,24900.0,597.308516740799
25149.0,101.0,249.0,0.01971198536672045,41.38621916986682,25149,25149.0,603.325012922287
25398.0,102.0,249.0,1.5564799367587077e-41,42.113808958349665,25398,25398.0,609.2375655174255
25647.0,103.0,249.0,2.361656149449284e-22,43.98830355611907,25647,25647.0,614.8981618881226
25896.0,104.0,249.0,1.7417925468951446e-37,41.745751923559965,25896,25896.0,620.8628425598145
26145.0,105.0,249.0,3.271233394509699e-27,41.97525136960524,26145,26145.0,626.7949106693268
26394.0,106.0,249.0,5.439207390175218e-56,40.62654417805661,26394,26394.0,632.9239087104797
26643.0,107.0,249.0,1.8676671658221622e-20,41.7471486305684,26643,26643.0,638.8883883953094
26892.0,108.0,249.0,3.4684472475302994e-27,43.291590428013514,26892,26892.0,644.6400837898254
27141.0,109.0,249.0,0.004709780942911407,40.72255080796532,27141,27141.0,650.7546334266663
27390.0,110.0,249.0,2.0641696651985713e-11,41.224043022171614,27390,27390.0,656.7947986125946
27639.0,111.0,249.0,2.506280961662344e-23,40.78128120443557,27639,27639.0,662.9005417823792
27888.0,112.0,249.0,1.7106813667456748e-19,42.0484972934731,27888,27888.0,668.8222763538361
28137.0,113.0,249.0,2.010138868766867e-47,41.85666566057681,28137,28137.0,674.7711524963379
28386.0,114.0,249.0,1.4855607325146747e-39,42.60804897449433,28386,28386.0,680.6151192188263
28635.0,115.0,249.0,2.0728429861106916e-39,42.49609337520517,28635,28635.0,686.4744825363159
28884.0,116.0,249.0,2.2191837094443523,41.109551277289924,28884,28884.0,692.5314702987671
29133.0,117.0,249.0,1.6161341271709127e-44,41.25327366698221,29133,29133.0,698.5673553943634
29382.0,118.0,249.0,1.3059100231660567e-19,41.966237722731556,29382,29382.0,704.5006985664368
29631.0,119.0,249.0,1.5743107784516865e-15,40.39724509477602,29631,29631.0,710.6644859313965
29880.0,120.0,249.0,1.2712706550713953e-31,42.383384642855695,29880,29880.0,716.5394313335419
30129.0,121.0,249.0,1.4934496484069635e-45,8.406858107263988,30129,30129.0,746.1581072807312
30378.0,122.0,249.0,3.680248332942484e-18,41.52925847978777,30378,30378.0,752.1538822650909
30627.0,123.0,249.0,8.921051160694929e-20,40.2184332042488,30627,30627.0,758.3450746536255
30876.0,124.0,249.0,6.485844105487594e-57,40.92175461954914,30876,30876.0,764.4298596382141
31125.0,125.0,249.0,1.1892463362625333e-16,42.381943320015495,31125,31125.0,770.3050038814545
31374.0,126.0,249.0,1.738449466011206e-46,41.78368641713933,31374,31374.0,776.2642683982849
31623.0,127.0,249.0,3.466454664815958e-33,41.56837042126962,31623,31623.0,782.2544009685516
31872.0,128.0,249.0,155.3000284889386,40.8543199545478,31872,31872.0,788.3492283821106
32121.0,129.0,249.0,9.207064513155119e-10,40.7172433023074,32121,32121.0,794.464574098587
32370.0,130.0,249.0,1.1333509126554818e-35,42.244673756917365,32370,32370.0,800.3588092327118
32619.0,131.0,249.0,6.085265983155008e-16,41.927605926268264,32619,32619.0,806.2976191043854
32868.0,132.0,249.0,32.036227942561766,42.011405548305916,32868,32868.0,812.2245817184448
33117.0,133.0,249.0,4.294939438925007,42.03270808919638,33117,33117.0,818.1485407352448
33366.0,134.0,249.0,1.0695386209083582e-18,40.330578134527464,33366,33366.0,824.322517156601
33615.0,135.0,249.0,7.195945705150906e-31,42.15986871273984,33615,33615.0,830.2286133766174
33864.0,136.0,249.0,0.00010200966457101407,41.29704802388343,33864,33864.0,836.2581007480621
34113.0,137.0,249.0,9.518916124768421e-24,41.396304542142865,34113,34113.0,842.2731311321259
34362.0,138.0,249.0,7.003182402524145e-17,41.760003723439006,34362,34362.0,848.2357752323151
34611.0,139.0,249.0,4.417364861276684e-22,41.58955550244162,34611,34611.0,854.2228562831879
