buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
5000.0,5.0,1000.0,99.54427819470753,12.063238482761093,5000,5000.0,82.89648127555847
6000.0,6.0,1000.0,133.09641808825643,31.481111673753706,6000,6000.0,114.66156125068665
7000.0,7.0,1000.0,156.19372038865993,31.616697951536473,7000,7000.0,146.2904191017151
8000.0,8.0,1000.0,168.57589660503155,31.504146907866385,8000,8000.0,178.03227305412292
9000.0,9.0,1000.0,90.23388638398764,31.459279001235934,9000,9000.0,209.81939840316772
10000.0,10.0,1000.0,132.9024544325468,31.365811725576638,10000,10000.0,241.70124697685242
11000.0,11.0,1000.0,106.25117534994835,12.809180759839096,11000,11000.0,319.7702534198761
12000.0,12.0,1000.0,124.09590904483983,29.882997592313156,12000,12000.0,353.234099149704
13000.0,13.0,1000.0,137.59149842826233,30.37023022550202,13000,13000.0,386.1610815525055
14000.0,14.0,1000.0,189.46095521319145,30.41198936159275,14000,14000.0,419.04285168647766
15000.0,15.0,1000.0,147.1926775878238,30.201655823661152,15000,15000.0,452.1536202430725
16000.0,16.0,1000.0,139.2655776016026,30.347294035167373,16000,16000.0,485.1054883003235
17000.0,17.0,1000.0,126.98346277786237,30.523416455098953,17000,17000.0,517.8672225475311
18000.0,18.0,1000.0,131.37404631866107,30.176735943804484,18000,18000.0,551.0053336620331
19000.0,19.0,1000.0,158.92969423424347,30.629307413401893,19000,19000.0,583.6538043022156
20000.0,20.0,1000.0,118.52373221819673,31.712673337101027,20000,20000.0,615.1869416236877
21000.0,21.0,1000.0,95.97016503418145,12.9061952053409,21000,21000.0,692.6691131591797
22000.0,22.0,1000.0,142.17117770659598,31.956602878677423,22000,22000.0,723.9615521430969
23000.0,23.0,1000.0,153.9743871300338,31.922529074129343,23000,23000.0,755.2873919010162
24000.0,24.0,1000.0,161.07519199432832,30.833136382632514,24000,24000.0,787.7200322151184
25000.0,25.0,1000.0,126.94034845748213,30.48213360807223,25000,25000.0,820.5261359214783
26000.0,26.0,1000.0,125.15101820964907,30.467108716198343,26000,26000.0,853.3484179973602
27000.0,27.0,1000.0,99.3789641785818,30.72559999564569,27000,27000.0,885.8945691585541
28000.0,28.0,1000.0,168.10040983468815,30.697666398458477,28000,28000.0,918.4703364372253
29000.0,29.0,1000.0,154.64674497257397,30.429602046508673,29000,29000.0,951.3330738544464
30000.0,30.0,1000.0,141.71733324708265,30.53213197543863,30000,30000.0,984.0854558944702
31000.0,31.0,1000.0,173.37592559838947,14.210527901042047,31000,31000.0,1054.455819606781
32000.0,32.0,1000.0,141.42145178443894,30.281894765292545,32000,32000.0,1087.478853225708
33000.0,33.0,1000.0,152.17091760773096,30.672586890295985,33000,33000.0,1120.0812554359436
34000.0,34.0,1000.0,158.52682622776166,30.57807183478674,34000,34000.0,1152.7844302654266
35000.0,35.0,1000.0,167.22669536358814,32.6585095401759,35000,35000.0,1183.404322385788
36000.0,36.0,1000.0,150.59355287208268,33.11961621679461,36000,36000.0,1213.5979101657867
37000.0,37.0,1000.0,147.25133356749694,29.718936488929696,37000,37000.0,1247.2464909553528
38000.0,38.0,1000.0,249.18092948108205,35.04092406428549,38000,38000.0,1275.784551858902
39000.0,39.0,1000.0,112.83077584620389,35.11559523346959,39000,39000.0,1304.2619290351868
40000.0,40.0,1000.0,150.65959801455026,35.20373072739636,40000,40000.0,1332.6680099964142
41000.0,41.0,1000.0,150.47559543859128,15.040572104476219,41000,41000.0,1399.1548445224762
42000.0,42.0,1000.0,141.26657436867,33.04293008570765,42000,42000.0,1429.4185054302216
43000.0,43.0,1000.0,131.87471990639062,30.400295764596244,43000,43000.0,1462.312923669815
44000.0,44.0,1000.0,137.4025775686273,32.41153690426635,44000,44000.0,1493.1661369800568
45000.0,45.0,1000.0,146.01541962661102,33.09239883953353,45000,45000.0,1523.3845574855804
46000.0,46.0,1000.0,148.95656010819803,32.56835648363588,46000,46000.0,1554.0892086029053
47000.0,47.0,1000.0,146.26504050618817,35.17198571409776,47000,47000.0,1582.520928144455
48000.0,48.0,1000.0,126.30949448708999,35.68054884514288,48000,48000.0,1610.5474038124084
49000.0,49.0,1000.0,146.36313158034426,35.04704645586318,49000,49000.0,1639.0804798603058
50000.0,50.0,1000.0,104.6981479499945,35.0928289069387,50000,50000.0,1667.5763309001923
51000.0,51.0,1000.0,165.74178804611472,16.613113920080934,51000,51000.0,1727.7697432041168
52000.0,52.0,1000.0,192.02348914559695,32.52238737341982,52000,52000.0,1758.5177948474884
53000.0,53.0,1000.0,174.65512159075158,34.37860205326196,53000,53000.0,1787.6056571006775
54000.0,54.0,1000.0,184.0543466621729,35.253245278218806,54000,54000.0,1815.9718408584595
55000.0,55.0,1000.0,214.9495477767521,34.903603135551045,55000,55000.0,1844.622179031372
56000.0,56.0,1000.0,147.90563049113734,33.53944550248723,56000,56000.0,1874.4378192424774
57000.0,57.0,1000.0,141.22609901304548,35.266271192313546,57000,57000.0,1902.7935252189636
58000.0,58.0,1000.0,143.40066010247259,35.3725511322756,58000,58000.0,1931.0640349388123
59000.0,59.0,1000.0,188.09829264008252,35.45192420474922,59000,59000.0,1959.2712490558624
60000.0,60.0,1000.0,179.22719889778764,35.34565358343051,60000,60000.0,1987.5632717609406
61000.0,61.0,1000.0,147.5422141563308,17.037007189307158,61000,61000.0,2046.2590277194977
62000.0,62.0,1000.0,159.8420030292375,35.0554784197768,62000,62000.0,2074.785240650177
63000.0,63.0,1000.0,151.66551078556606,34.812286814059874,63000,63000.0,2103.5107316970825
64000.0,64.0,1000.0,168.55648237528447,34.96814223782474,64000,64000.0,2132.108191013336
65000.0,65.0,1000.0,173.2849582869203,34.989605403418345,65000,65000.0,2160.688108444214
66000.0,66.0,1000.0,221.15727170040162,34.54867174062612,66000,66000.0,2189.632782459259
67000.0,67.0,1000.0,141.76751232536094,35.10380058308426,67000,67000.0,2218.1197271347046
68000.0,68.0,1000.0,173.58747792742398,33.64688799553455,68000,68000.0,2247.84015917778
69000.0,69.0,1000.0,140.98429282679393,32.81171237845018,69000,69000.0,2278.317081928253
70000.0,70.0,1000.0,167.01528724057496,33.38853372471135,70000,70000.0,2308.267484664917
71000.0,71.0,1000.0,178.4936233704365,16.58153052666426,71000,71000.0,2368.57554936409
72000.0,72.0,1000.0,194.11725952096333,35.01089532881662,72000,72000.0,2397.138087749481
73000.0,73.0,1000.0,160.16032898096577,34.16085411583005,73000,73000.0,2426.411361217499
74000.0,74.0,1000.0,212.5313964578031,33.36872516730132,74000,74000.0,2456.3795433044434
75000.0,75.0,1000.0,205.94243646315294,34.05354970184032,75000,75000.0,2485.745058774948
76000.0,76.0,1000.0,194.13406356526312,33.58828227087258,76000,76000.0,2515.517347097397
77000.0,77.0,1000.0,173.26521753390332,34.60862140591402,77000,77000.0,2544.4118824005127
78000.0,78.0,1000.0,175.425363841171,34.44672876335902,78000,78000.0,2573.4422166347504
79000.0,79.0,1000.0,217.4363466834991,33.36968301910318,79000,79000.0,2603.4095385074615
80000.0,80.0,1000.0,179.70673336732784,34.50697552707209,80000,80000.0,2632.3891870975494
81000.0,81.0,1000.0,202.7148107752547,16.254566222552203,81000,81000.0,2693.9103627204895
82000.0,82.0,1000.0,162.57995594518806,34.23312283066675,82000,82000.0,2723.121838092804
83000.0,83.0,1000.0,180.7075481240876,34.59758888450965,83000,83000.0,2752.0255873203278
84000.0,84.0,1000.0,167.77865713024158,34.34083379723668,84000,84000.0,2781.145440340042
85000.0,85.0,1000.0,185.14950353467552,33.98376136332709,85000,85000.0,2810.571260213852
86000.0,86.0,1000.0,220.44397038978366,34.341090784270904,86000,86000.0,2839.6908950805664
87000.0,87.0,1000.0,176.9092144537441,35.1437413512255,87000,87000.0,2868.145464658737
88000.0,88.0,1000.0,190.72265536399044,35.33782100680686,88000,88000.0,2896.443758249283
89000.0,89.0,1000.0,178.40807522824224,35.37986460548764,89000,89000.0,2924.708423614502
90000.0,90.0,1000.0,225.91471092687382,35.51134007670825,90000,90000.0,2952.868443250656
91000.0,91.0,1000.0,147.16779924353875,17.086693890470073,91000,91000.0,3011.3935165405273
92000.0,92.0,1000.0,172.2089568319843,35.37855660518954,92000,92000.0,3039.6592268943787
93000.0,93.0,1000.0,276.0237052540197,35.37121294868344,93000,93000.0,3067.9308054447174
94000.0,94.0,1000.0,190.21864345712447,35.387120794453985,94000,94000.0,3096.1896753311157
95000.0,95.0,1000.0,197.777152298578,35.412588899503454,95000,95000.0,3124.428221464157
96000.0,96.0,1000.0,210.4826673125888,35.54260183477883,96000,96000.0,3152.5634729862213
97000.0,97.0,1000.0,170.5304303622014,35.480967646604384,97000,97000.0,3180.7475979328156
98000.0,98.0,1000.0,175.72565667737086,35.47255477869187,98000,98000.0,3208.938406944275
99000.0,99.0,1000.0,184.9487630189212,33.56980938972677,99000,99000.0,3238.727078437805
100000.0,100.0,1000.0,251.51326939239834,33.10381884541791,100000,100000.0,3268.935074567795
101000.0,101.0,1000.0,219.30987752989125,16.051391406474476,101000,101000.0,3331.234970331192
102000.0,102.0,1000.0,172.54254428595883,34.150610407280105,102000,102000.0,3360.5170249938965
103000.0,103.0,1000.0,192.73935755327784,34.227088202305325,103000,103000.0,3389.733651161194
104000.0,104.0,1000.0,233.57094249995885,34.22001233495528,104000,104000.0,3418.9563183784485
105000.0,105.0,1000.0,159.48259862933804,34.099106022664,105000,105000.0,3448.2826011180878
106000.0,106.0,1000.0,182.81051232995154,34.23436203372632,106000,106000.0,3477.493019104004
107000.0,107.0,1000.0,227.4875077861172,34.078911906872676,107000,107000.0,3506.836680173874
108000.0,108.0,1000.0,136.97643233255036,34.02000226280695,108000,108000.0,3536.2311532497406
109000.0,109.0,1000.0,182.8426998517832,34.28375750441294,109000,109000.0,3565.399484872818
110000.0,110.0,1000.0,166.7423659523138,34.4219790515666,110000,110000.0,3594.450692176819
111000.0,111.0,1000.0,203.13608179554132,16.96451016371499,111000,111000.0,3653.3972816467285
112000.0,112.0,1000.0,230.9928251470362,34.2800128999236,112000,112000.0,3682.568799972534
113000.0,113.0,1000.0,198.24093213450166,34.23577346536065,113000,113000.0,3711.7780137062073
114000.0,114.0,1000.0,162.25864164977483,34.13587685618893,114000,114000.0,3741.0727064609528
115000.0,115.0,1000.0,179.01443444799207,34.205441733748664,115000,115000.0,3770.3078215122223
116000.0,116.0,1000.0,219.5539332118781,34.1835443086462,116000,116000.0,3799.5616648197174
117000.0,117.0,1000.0,172.48702435602613,34.24789180678086,117000,117000.0,3828.760543346405
118000.0,118.0,1000.0,185.81401073143985,34.325618531825874,118000,118000.0,3857.893303871155
119000.0,119.0,1000.0,242.03192512526752,34.37532324415048,119000,119000.0,3886.9839401245117
120000.0,120.0,1000.0,187.18260989562702,34.39822711560541,120000,120000.0,3916.055207014084
121000.0,121.0,1000.0,205.20829618801898,16.863375098039405,121000,121000.0,3975.355318069458
122000.0,122.0,1000.0,194.45679211687997,34.58313957995942,122000,122000.0,4004.2711436748505
123000.0,123.0,1000.0,197.9262743505973,34.23108106560765,123000,123000.0,4033.4843616485596
124000.0,124.0,1000.0,190.10608219619576,34.11628352074374,124000,124000.0,4062.795878648758
125000.0,125.0,1000.0,193.7019304570061,34.05008575063843,125000,125000.0,4092.164381504059
126000.0,126.0,1000.0,171.63481522906346,33.995288613954244,126000,126000.0,4121.580223083496
127000.0,127.0,1000.0,172.2990782691184,31.329404648809234,127000,127000.0,4153.499119281769
128000.0,128.0,1000.0,232.46321054875256,31.25672536322299,128000,128000.0,4185.492234706879
129000.0,129.0,1000.0,179.2541965476022,31.085962836808744,129000,129000.0,4217.661096096039
130000.0,130.0,1000.0,230.00787812105816,31.16504675896826,130000,130000.0,4249.748326301575
131000.0,131.0,1000.0,210.76665981986574,15.723092048009265,131000,131000.0,4313.349048614502
132000.0,132.0,1000.0,254.61827535127185,31.23168231523145,132000,132000.0,4345.36781835556
133000.0,133.0,1000.0,209.61923045016925,31.347742758021,133000,133000.0,4377.2680423259735
134000.0,134.0,1000.0,251.29290480165093,31.36949849708437,134000,134000.0,4409.146142721176
135000.0,135.0,1000.0,205.80202130758678,31.40299098023823,135000,135000.0,4440.990244150162
136000.0,136.0,1000.0,259.26926922507,31.36901332135863,136000,136000.0,4472.868837594986
137000.0,137.0,1000.0,242.98401338487687,31.300007867717337,137000,137000.0,4504.817712068558
138000.0,138.0,1000.0,188.29784656166566,31.44445640040193,138000,138000.0,4536.619821310043
139000.0,139.0,1000.0,197.75148014390248,31.537734179088893,139000,139000.0,4568.327870130539
140000.0,140.0,1000.0,196.4793332125098,31.500157068797336,140000,140000.0,4600.073744297028
141000.0,141.0,1000.0,172.10009013350933,15.846150995204242,141000,141000.0,4663.180552482605
142000.0,142.0,1000.0,206.3179941434715,31.120290510970005,142000,142000.0,4695.313929796219
143000.0,143.0,1000.0,187.99345017158294,31.14854088017629,143000,143000.0,4727.418164014816
144000.0,144.0,1000.0,197.33201750760566,31.09914435282511,144000,144000.0,4759.573390483856
145000.0,145.0,1000.0,208.07248764963822,31.210668125539346,145000,145000.0,4791.613717794418
146000.0,146.0,1000.0,173.93624363356344,31.07016707893632,146000,146000.0,4823.798933506012
147000.0,147.0,1000.0,250.61031512954764,31.098688025581822,147000,147000.0,4855.954631567001
148000.0,148.0,1000.0,266.3671913008198,31.153147861301264,148000,148000.0,4888.054117679596
149000.0,149.0,1000.0,201.09674873388113,31.17992042099149,149000,149000.0,4920.1260414123535
150000.0,150.0,1000.0,168.0050377516562,31.132658370204254,150000,150000.0,4952.246652603149
151000.0,151.0,1000.0,264.4961641579043,15.739197952356427,151000,151000.0,5015.782292842865
152000.0,152.0,1000.0,149.7193805116434,31.12482585293262,152000,152000.0,5047.910987615585
153000.0,153.0,1000.0,222.48693799941572,31.056755542797752,153000,153000.0,5080.110102176666
154000.0,154.0,1000.0,235.84775335227445,31.07606831616222,154000,154000.0,5112.289206266403
155000.0,155.0,1000.0,252.36661325247405,31.15122744542398,155000,155000.0,5144.390670776367
156000.0,156.0,1000.0,182.69548484831503,31.328209343913542,156000,156000.0,5176.3107850551605
157000.0,157.0,1000.0,235.02489737659616,31.444207935266633,157000,157000.0,5208.11314535141
158000.0,158.0,1000.0,161.0279512942966,31.31097368293635,158000,158000.0,5240.050830602646
159000.0,159.0,1000.0,245.33053552861597,31.41262334346558,159000,159000.0,5271.885167360306
160000.0,160.0,1000.0,223.55416751599554,31.37477751254855,160000,160000.0,5303.7579045295715
161000.0,161.0,1000.0,203.68907987632195,15.85623428483779,161000,161000.0,5366.824581861496
162000.0,162.0,1000.0,244.55892259875728,31.566547366961633,162000,162000.0,5398.503689050674
163000.0,163.0,1000.0,241.03895539383802,31.862132926157596,163000,163000.0,5429.8889083862305
164000.0,164.0,1000.0,288.37064571322213,34.176651850171,164000,164000.0,5459.14865064621
165000.0,165.0,1000.0,189.5045365026676,34.16785209549837,165000,165000.0,5488.415928602219
166000.0,166.0,1000.0,258.14171821520074,34.17565546604756,166000,166000.0,5517.676524400711
167000.0,167.0,1000.0,209.88960259166652,34.20422889060296,167000,167000.0,5546.9126760959625
168000.0,168.0,1000.0,189.30224651559118,34.18033407428819,168000,168000.0,5576.1692662239075
169000.0,169.0,1000.0,201.1417672603757,34.232849854813125,169000,169000.0,5605.380974769592
170000.0,170.0,1000.0,182.25674725945203,34.318777899526694,170000,170000.0,5634.519542694092
171000.0,171.0,1000.0,212.43933752540735,16.900168171078906,171000,171000.0,5693.690552473068
172000.0,172.0,1000.0,254.52677770772124,34.479584628885455,172000,172000.0,5722.693222999573
173000.0,173.0,1000.0,222.9360520009269,34.33861301592411,173000,173000.0,5751.814959526062
174000.0,174.0,1000.0,288.36625661717915,34.27967277659045,174000,174000.0,5780.986767530441
175000.0,175.0,1000.0,240.3261752044519,34.239533566290596,175000,175000.0,5810.192773580551
176000.0,176.0,1000.0,172.86441741512184,34.19419164805851,176000,176000.0,5839.437507390976
177000.0,177.0,1000.0,231.02147704976053,34.199046266374076,177000,177000.0,5868.678089618683
178000.0,178.0,1000.0,220.91390997266862,34.15673074949037,178000,178000.0,5897.9548971652985
179000.0,179.0,1000.0,218.1174668424312,34.20747346662168,179000,179000.0,5927.188276052475
180000.0,180.0,1000.0,225.46211307489963,34.17126711056765,180000,180000.0,5956.452629327774
181000.0,181.0,1000.0,210.53758460484318,16.854110993748545,181000,181000.0,6015.785335302353
182000.0,182.0,1000.0,182.21869413005942,34.24763872950502,182000,182000.0,6044.984429359436
183000.0,183.0,1000.0,255.42483407119136,34.232619072073035,183000,183000.0,6074.196334838867
184000.0,184.0,1000.0,198.71592864855856,34.22038422055637,184000,184000.0,6103.418684720993
185000.0,185.0,1000.0,245.4439766761156,34.25399615690505,185000,185000.0,6132.612359523773
186000.0,186.0,1000.0,284.7603760263105,34.299124156757784,186000,186000.0,6161.767623662949
187000.0,187.0,1000.0,241.01915529029472,34.41177946175066,187000,187000.0,6190.827441453934
188000.0,188.0,1000.0,195.44323833452583,34.31305718527355,188000,188000.0,6219.970866918564
189000.0,189.0,1000.0,250.7867177649996,34.389217602057876,189000,189000.0,6249.049749612808
190000.0,190.0,1000.0,222.20868976143313,34.44163812791715,190000,190000.0,6278.08437371254
191000.0,191.0,1000.0,211.28108472470302,17.103815686655622,191000,191000.0,6336.550860881805
192000.0,192.0,1000.0,208.91949846239132,34.56185704587483,192000,192000.0,6365.484492063522
193000.0,193.0,1000.0,244.30332689126072,34.22154404182787,193000,193000.0,6394.705851316452
194000.0,194.0,1000.0,195.11924386288902,34.17073009402486,194000,194000.0,6423.970664739609
195000.0,195.0,1000.0,231.96753587924138,34.14632355295516,195000,195000.0,6453.256395578384
196000.0,196.0,1000.0,217.47631718402235,34.12604572293444,196000,196000.0,6482.559527397156
197000.0,197.0,1000.0,309.5831536819322,34.2480512054379,197000,197000.0,6511.758270263672
198000.0,198.0,1000.0,329.5928783987606,34.2458921788182,198000,198000.0,6540.958853960037
199000.0,199.0,1000.0,208.09923803111687,34.316414532663295,199000,199000.0,6570.09942817688
